Title;State;VlogLink;Published
"Carotte sauvage et erodium";"https://www.youtube.com/watch?v=V5MgWIdbOh4";"il y a 3 ans";
"Cerfeuil des bois VS cigüe : les dangers de la cueillette !!!"";"https://www.youtube.com/watch?v=yd0b9Trgqbs";"il y a 1 an";
"Cerfeuil des bois un régal mais ⚠️";"https://www.youtube.com/watch?v=y83_nT_Z8uk";"il y a 3 ans";
"Cerfeuil des bois vs cerfeuil des fous";"https://www.youtube.com/watch?v=H_Y89LOavgM";"il y a 4 ans";
"Cerfeuil des bois, plante sauvage comestible.";"https://www.youtube.com/watch?v=vLBph5G0zDY";"il y a 6 ans";
"Cerfeuils : attention aux confusions !";"https://www.youtube.com/watch?v=5-FoRElSbY4";"il y a 4 mois";
"Cerisier de Sainte-Lucie à grignoter";"https://www.youtube.com/watch?v=iKOLfmALbuw";"il y a 3 ans";
"Ces 5 champignons sont MORTELS !";"https://www.youtube.com/watch?v=tDy6QSsSmVY";"il y a 10 mois";
"Cette camomille a une bonne odeur d'ananas !";"https://www.youtube.com/shorts/h_c-k2qyrAs";"il y a 3 semaines";
"Champignon : le Coprin pie";"https://www.youtube.com/watch?v=MoDfAyzxOM4";"il y a 4 ans";
"Champignons sauvages comestibles, oui mais attention !";"https://www.youtube.com/watch?v=NbWqIHo_EGU";"il y a 9 mois";
"Christophe nous présente la formation du cueilleur en détail";"https://www.youtube.com/watch?v=9qS1A5Z0H2w";"il y a 3 ans";
"Clou de girofle sauvage, la benoîte";"https://www.youtube.com/watch?v=zDV3PBvSl_E";"il y a 4 ans";
"Comment consommer les arilles ?";"https://www.youtube.com/shorts/8ztVadPXv_U";"il y a 7 jours";
"Comment cueillir l'ortie sans se piquer";"https://www.youtube.com/watch?v=V_Nx1Pb3cA0";"il y a 5 ans";
"Comment cueillir les plantes sauvages sans risque";"https://www.youtube.com/watch?v=pyFNtLnNgmI";"il y a 5 ans";
"Comment différencier le framboisier sauvage du roncier ?";"https://www.youtube.com/shorts/Ex1ntevhbKA";"il y a 4 semaines";
"Comment distinguer l'ortie mâle de la femelle ?";"https://www.youtube.com/watch?v=EZS2ja_jhQU";"il y a 5 ans";
"Comment faire un sirop médicinal ?";"https://www.youtube.com/watch?v=6gZ32FPADBE";"il y a 3 ans";
"Comment identifier et utiliser les arbres en hiver ?";"https://www.youtube.com/watch?v=my-BsgCBGYA";"il y a 7 mois";
"Comment identifier la 3ème plus grande famille de plantes : les Fabacées";"https://www.youtube.com/shorts/5Ct7XsUsRQk";"il y a 1 mois";
"Comment reconnaître et utiliser le plantain";"https://www.youtube.com/watch?v=t1hbYFwUC7c";"il y a 4 ans";
"Comment reconnaître les cerfeuils sauvages ?";"https://www.youtube.com/watch?v=C0JrAEfK99A";"il y a 7 mois";
"Comment rendre les glands comestibles";"https://www.youtube.com/watch?v=f43w5rfzQ74";"il y a 1 an";
"Comment se compose une fleur de pissenlit ?";"https://www.youtube.com/shorts/62gTGW5f8io";"il y a 5 mois";
"Comment utiliser les platanes ?";"https://www.youtube.com/watch?v=mHJDDLZnRKc";"il y a 2 ans";
"Compagnon blanc : fleur unisexe et déco salade";"https://www.youtube.com/watch?v=D3G4MTI5wyU";"il y a 2 ans";
"Comprendre et faire ses remèdes avec les bourgeons, la gemmothérapie";"https://www.youtube.com/watch?v=mewMxKjeXUc";"il y a 5 ans";
"Connaissez-vous le fragon petit-houx ?";"https://www.youtube.com/watch?v=QfAPRODM2Dk";"il y a 2 ans";
"Consommer et utiliser le Gingko biloba";"https://www.youtube.com/watch?v=RgUpoZkN7ww";"il y a 6 ans";
"Coquelicot : toux, sommeil et cuisine";"https://www.youtube.com/watch?v=I6TMHrvTky4";"il y a 3 ans";
"Crosses de fougères comestibles";"https://www.youtube.com/watch?v=Hq6VU8b_C3E";"il y a 1 an";
"Cueillette de champignons";"https://www.youtube.com/watch?v=NQdyg6YlC1Q";"il y a 3 ans";
"Cueillette de plantes sauvages comestibles et médicinales";"https://www.youtube.com/watch?v=wuSZYvh3hLM";"il y a 5 ans";
"Cueillette et usages du genévrier commun (Juniperus communis)";"https://www.youtube.com/watch?v=86KucJkscHA";"il y a 7 mois";
"Cueilleur urbain" de Christophe de Hody est disponible";"https://www.youtube.com/watch?v=AU0lloWAlU8";"il y a 5 ans";
"Cueillir des Plantes Comestibles et Medicinales à Paris avec les Acteurs du Paris Durable";"https://www.youtube.com/watch?v=uU0EfBpq6fA";"il y a 4 ans";
"Cueillir l’ortie et la manger crue sur place";"https://www.youtube.com/shorts/kgrJSPjIsU0";"il y a 5 mois";
"Cuisiner l'ail des ours, bouchées 😋😍🌱";"https://www.youtube.com/watch?v=-z1lWma7JGw";"il y a 6 mois";
"Cuisiner les plantes sauvages : le gomasio au maceron";"https://www.youtube.com/watch?v=gIjHy-eVL44";"il y a 5 mois";
"Cèpe bronzé ou cèpe de bordeaux ?";"https://www.youtube.com/watch?v=iEgKaOuTC3s";"il y a 1 an";
"C’est la saison des fleurs de l’aubépine - quels usages?";"https://www.youtube.com/shorts/HlTnn_JN2NY";"il y a 4 mois";
"Des fleurs comestibles";"https://www.youtube.com/watch?v=OjkXGt78JqI";"il y a 4 ans";
"Des graines germées Alfalfa avec la luzerne sauvage ? C’est possible 🤗";"https://www.youtube.com/shorts/X26973e0CVo";"il y a 1 mois";
"Deux aspirines végétales, le saule et la reine des prés";"https://www.youtube.com/watch?v=Qv2GpaJ17cQ";"il y a 2 ans";
"Découvrez la morelle noire";"https://www.youtube.com/watch?v=I2ufl2PavMM";"il y a 1 an";
"Découvrez le houx sauvage";"https://www.youtube.com/watch?v=7hkL41plV0s";"il y a 7 mois";
"Découvrez le site internet du Chemin de la Nature";"https://www.youtube.com/watch?v=x_19o_mWt58";"il y a 2 ans";
"Découvrez notre nouvelle Formation Champignons !";"https://www.youtube.com/watch?v=R9hPqPJPrmo";"il y a 1 an";
"Découvrir les plantes sauvages avec Le Chemin de la Nature";"https://www.youtube.com/watch?v=5M-hR1F6lpE";"il y a 4 ans";
"Délicieuse tanaisie !";"https://www.youtube.com/watch?v=wCKmIZgS_D4";"il y a 3 ans";
"Délicieuses tiges sucrées d'alliaire !";"https://www.youtube.com/watch?v=eI4wntlWo7Q";"il y a 2 ans";
"Délicieuses trompettes de la mort !";"https://www.youtube.com/watch?v=ShuGnauwQ3o";"il y a 1 an";
"Ecorce et bourgeons de marronniers, circulation sanguine";"https://www.youtube.com/watch?v=LkGz6PAmlS0";"il y a 1 an";
"Erable et merisier : encore des feuilles à manger !";"https://www.youtube.com/watch?v=kTNuY1eDB7Y";"il y a 2 ans";
"Extrait-offert : 10 plantes sauvages à cueillir dans la famille des Astéracées";"https://www.youtube.com/watch?v=Ol-4gVAiiys";"il y a 4 mois";
"Extrait-offert : le pissenlit et ses usages";"https://www.youtube.com/watch?v=Pqe3ulcwdUQ";"il y a 5 mois";
"Extrait-offert : recette de houmous à l'achillée millefeuille";"https://www.youtube.com/watch?v=CyHbsemdby0";"il y a 5 mois";
"Faut-il couper ou arracher les champignons ?";"https://www.youtube.com/watch?v=d5nAx2HnRno";"il y a 1 an";
"Ficaire et hémorroïdes";"https://www.youtube.com/watch?v=TbPDeLauPlI";"il y a 3 ans";
"Fleurs de robinier faux-acacia : sirops ou beignets ?";"https://www.youtube.com/watch?v=vx0DA0DKfUs";"il y a 2 ans";
"Formation Botanique, Cueillette, Préparation de Remèdes";"https://www.youtube.com/watch?v=xYpdmlqxgMU";"il y a 3 ans";
"Formation en ligne - Faire ses remèdes"";"https://www.youtube.com/watch?v=pJ4lrkRIunU";"il y a 2 ans";
"Formation en ligne botanique, cueillette et herboristerie";"https://www.youtube.com/watch?v=fc_lHCbjsQg";"il y a 3 ans";
"Formation en ligne du Cueilleur : cueillette, Cuisine, Herboristerie";"https://www.youtube.com/watch?v=-_C-OJz1vUI";"il y a 3 ans";
"Fort comme un chêne" : une histoire de bourgeons";"https://www.youtube.com/watch?v=_Wx8YQIHSzM";"il y a 2 ans";
"Fraise des bois 🍓 VS fraise des Indes 🍓 ⛔️";"https://www.youtube.com/shorts/GqtEf9jrOJ8";"il y a 2 mois";
"Fruits de berce : un zeste d'orange";"https://www.youtube.com/watch?v=d-LLzOOJ-_4";"il y a 2 ans";
"Fruits de berce et de carotte sauvage";"https://www.youtube.com/watch?v=IduLioLRAjc";"il y a 4 ans";
"Frêne en hiver, lichens comestibles";"https://www.youtube.com/watch?v=2GVFyr3O77Q";"il y a 3 ans";
"Février rime avec noisetier !";"https://www.youtube.com/watch?v=E0l5HKCfy2c";"il y a 1 an";
"Gaillet gratteron, plante sauvage comestible.";"https://www.youtube.com/watch?v=xoVJK5fS59Y";"il y a 6 ans";
"Galinsoga, plante sauvage comestible en France";"https://www.youtube.com/watch?v=BDKhbu-Wp7M";"il y a 6 ans";
"Gemmothérapie, remèdes de bourgeons";"https://www.youtube.com/watch?v=euSLL_WdkCQ";"il y a 2 ans";
"Giroflée des murailles : un chou" toxique";"https://www.youtube.com/watch?v=wIeHPKGYom0";"il y a 1 an";
"Goûtez le pesto au lierre terrestre !";"https://www.youtube.com/watch?v=IK1oTFSH2jg";"il y a 7 mois";
"Guide des fleurs sauvages";"https://www.youtube.com/watch?v=9lLR7IIlVQg";"il y a 4 ans";
"Herbe aux chantres, sisymbre officinale. Plante sauvage comestible et médicinale";"https://www.youtube.com/watch?v=etvwkCAClm8";"il y a 6 ans";
"Idée de jeu avec la symphorine !";"https://www.youtube.com/watch?v=Dsz-GWZyXjU";"il y a 2 ans";
"If, Taxus baccata, Pollen et toxicité";"https://www.youtube.com/watch?v=6VxUHbQHtXk";"il y a 4 ans";
"If, Taxus baccata, ses usages";"https://www.youtube.com/watch?v=MdFaSEqZRhY";"il y a 3 ans";
"If, toxique sauf l'arille";"https://www.youtube.com/watch?v=BxVjoMmVyRs";"il y a 4 ans";
"Jacinthe des bois, forêts anciennes";"https://www.youtube.com/watch?v=Ljvlou2v-_E";"il y a 2 ans";
"Je ressemble à l’ortie mais je ne pique pas, je suis le lamier blanc ou l’ortie blanche";"https://www.youtube.com/watch?v=3gGFz_apPCM";"il y a 3 ans";
"Jeunes pousses de ronce pour la gemmothérapie";"https://www.youtube.com/watch?v=uHP4IdAh2nc";"il y a 4 ans";
"L'Herbe aux chantres ou sisymbre est excellente en légume et en sirop pour la gorge";"https://www.youtube.com/watch?v=0EHMhL-DNg8";"il y a 3 ans";
"L'Herbe aux chantres, ou sisymbre, est excellente en légume et en sirop pour la gorge";"https://www.youtube.com/watch?v=rBX8W5S50PY";"il y a 3 ans";
"L'ailante : confusion toxique du frêne !";"https://www.youtube.com/watch?v=CD_c2LsbyIE";"il y a 2 ans";
"L'alisier, meilleur fruit sauvage !";"https://www.youtube.com/watch?v=MXjvYbhOXKk";"il y a 1 an";
"L'alisier, ses feuilles tendres sont à croquer !";"https://www.youtube.com/watch?v=Sl2-75Kwn_E";"il y a 2 ans";
"L'alliaire, le wasabi sauvage";"https://www.youtube.com/watch?v=srb128VHgMg";"il y a 4 ans";
"L'alliaire, racine sauvage en hiver !";"https://www.youtube.com/watch?v=RXpcIPTpCWQ";"il y a 2 ans";
"L'althéa, un délice !";"https://www.youtube.com/shorts/ThyD8G3n4lk";"il y a 1 mois";
"L'amadouvier : pour allumer le feu !";"https://www.youtube.com/watch?v=-XZ1EIf6YCQ";"il y a 1 an";
"L'amanite tue-mouches : belle avec toxicité";"https://www.youtube.com/watch?v=rROvgpE4B8k";"il y a 1 an";
"L'amarante et le chénopode, céréales sauvages";"https://www.youtube.com/watch?v=BSdBPWoHHwQ";"il y a 4 ans";
"L'amarante, sauvage, délicieuse et drôle !";"https://www.youtube.com/watch?v=s7z-MSI1xS8";"il y a 2 ans";
"L'arbre et la cueillette";"https://www.youtube.com/watch?v=cS4c_vN4bM4";"il y a 3 ans";
"L'armillaire, couleur de miel";"https://www.youtube.com/watch?v=ufZhJz4O4DE";"il y a 3 ans";
"L'if, un super arbre à grimper !";"https://www.youtube.com/shorts/sh4U5grA5no";"il y a 2 semaines";
"L'incroyable règne végétal : un tuto botanique en moins de 10 minutes !";"https://www.youtube.com/watch?v=RhoAdF5YLzM";"il y a 2 ans";
"L'iris : toxique des marais !";"https://www.youtube.com/watch?v=OjbJ8a0K3Pg";"il y a 2 ans";
"L'oreille de Judas, notre champignon noir comestible";"https://www.youtube.com/watch?v=1-cZo3VuZGw";"il y a 2 ans";
"L'orge des rats - Plante sauvage comestible";"https://www.youtube.com/watch?v=cpqObZWhZF8";"il y a 6 ans";
"L'orge des rats, la céréale sauvage des famines !";"https://www.youtube.com/watch?v=PUVo9H6tOOg";"il y a 3 ans";
"L'origan sauvage, aromatique et digestif";"https://www.youtube.com/watch?v=2hXZhmBOikU";"il y a 3 ans";
"L'ortie : tous ses secrets";"https://www.youtube.com/watch?v=Jv6V7Dm27vE";"il y a 2 ans";
"L'ortie brûlante : petite soeur de la grande ortie !";"https://www.youtube.com/watch?v=Ys0-uMZwkSM";"il y a 2 ans";
"L'ortie et l'épilobe hirsute : 2 plantes pour les débuts de problèmes de prostate ! 🌱✅";"https://www.youtube.com/shorts/flZU0w1PuQ8";"il y a 1 mois";
"L'ortie revient, bonne cueillette";"https://www.youtube.com/watch?v=KNGCBwt5ECU";"il y a 4 ans";
"L'ortie, Urtica dioica, la reine des plantes sauvages";"https://www.youtube.com/watch?v=mOZdqkCdp78";"il y a 5 ans";
"L'ortie, bombe nutritive";"https://www.youtube.com/watch?v=H7xwINdEHYU";"il y a 3 ans";
"L'ortie, une mauvaise herbe ? Non, un trésor !";"https://www.youtube.com/watch?v=-TDi5MWY44s";"il y a 2 ans";
"L'oseille sauvage, plante sauvage délicieuse";"https://www.youtube.com/watch?v=jVHZcvBGd8M";"il y a 4 ans";
"L'égopode : un vrai régal";"https://www.youtube.com/watch?v=zouQ4Qk8gjQ";"il y a 1 an";
"L'épiaire des bois : un velouté au goût de cèpe";"https://www.youtube.com/watch?v=XGgerm-K4vM";"il y a 2 ans";
"L'épiaire des bois, la plante au goût de cèpe";"https://www.youtube.com/watch?v=QQohZlE7Ko8";"il y a 3 ans";
"L'épilobe hirsute, bonne pour la prostate !";"https://www.youtube.com/watch?v=EvrkRP99FUI";"il y a 2 ans";
"La Benoîte Urbaine, plante de la digestion et de la cicatrisation";"https://www.youtube.com/watch?v=zdZ3MiAk6PY";"il y a 5 ans";
"La Formation Champignons - Cueillir et Cuisiner arrive bientôt !";"https://www.youtube.com/watch?v=2Ko-h36zNoY";"il y a 1 an";
"La Reine-des-prés contre la douleur et la fièvre !";"https://www.youtube.com/shorts/gJFvaOVvlZ8";"il y a 1 mois";
"La ballote noire, la plante no-stress !";"https://www.youtube.com/watch?v=vuTcu5fzr2Y";"il y a 3 ans";
"La balsamine : toxique et envahissante !";"https://www.youtube.com/watch?v=EDFnw-ioL_c";"il y a 1 an";
"La bardane, peau et détox";"https://www.youtube.com/watch?v=a792xHSEoqU";"il y a 5 ans";
"La bardane, plante exceptionnelle pour la survie, la santé et la cuisine !";"https://www.youtube.com/watch?v=tNYII_-a7eE";"il y a 3 ans";
"La benoîte urbaine, cuisinée par les chefs !";"https://www.youtube.com/watch?v=7YGH0ZoZZps";"il y a 2 ans";
"La berce commune au printemps";"https://www.youtube.com/watch?v=WBX3C9ZlQ-M";"il y a 3 mois";
"La berce, une plante sauvage délicieuse";"https://www.youtube.com/watch?v=ws1txjx5Lk0";"il y a 3 ans";
"La bonne amanite rougissante ou golmotte, sans risque";"https://www.youtube.com/watch?v=P1TBszmc-F8";"il y a 2 ans";
"La bonne camomille matricaire ou camomille allemande";"https://www.youtube.com/watch?v=2kQx2kvDX9Y";"il y a 3 ans";
"La bugle rampante, cicatrisante !";"https://www.youtube.com/watch?v=w_j2A7jG1pg";"il y a 2 ans";
"La camomille aide à dormir et à digérer et soigne l’eczéma";"https://www.youtube.com/watch?v=s4VnNBpg5q4";"il y a 3 ans";
"La camomille ananas ou matricaire odorante, une super plante pour aromatiser vos plats";"https://www.youtube.com/watch?v=O5Mv17nozjk";"il y a 3 ans";
"La cardamine hérissée, excellente à manger !";"https://www.youtube.com/watch?v=hDpujlbnc6M";"il y a 4 ans";
"La carotte sauvage";"https://www.youtube.com/watch?v=uQiY5Llulag";"il y a 5 ans";
"La centaurée et le bleuet";"https://www.youtube.com/watch?v=vCJtuYNZuyQ";"il y a 3 ans";
"La chicorée sauvage, l'alternative au café !";"https://www.youtube.com/watch?v=J_ElruGTiWs";"il y a 1 mois";
"La chélidoine ou herbe aux verrues";"https://www.youtube.com/shorts/4QnYg104pOA";"il y a 6 mois";
"La chélidoine ou herbe aux verrues";"https://www.youtube.com/watch?v=ZDZAZ3L2Uus";"il y a 4 ans";
"La chélidoine, anti-verrues !";"https://www.youtube.com/watch?v=2mbrcxTdguw";"il y a 1 an";
"La clématite blanche : une liane de chez nous !";"https://www.youtube.com/watch?v=wsCjOlyOURU";"il y a 1 an";
"La consoude consolide et cicatrise les tissus, peau, muscles, os...";"https://www.youtube.com/watch?v=0hcaPjz8RyI";"il y a 3 ans";
"La coronille : cousine du petit pois, mais toxique !";"https://www.youtube.com/watch?v=Ch53Nwk21ag";"il y a 2 ans";
"La coulemelle, ou lépiote élevée, est délicieuse !";"https://www.youtube.com/watch?v=R7jDEECFUII";"il y a 2 ans";
"La datura, une plante hallucinogène et très toxique. Danger +++";"https://www.youtube.com/shorts/RDDUuj9KD7k";"il y a 3 semaines";
"La délicieuse russule charbonnière";"https://www.youtube.com/watch?v=G3ZEnS8DcxQ";"il y a 1 an";
"La famille de la carotte : mortelles confusions !";"https://www.youtube.com/watch?v=UAqely91Pb0";"il y a 2 ans";
"La famille de la carotte, les confusions possibles";"https://www.youtube.com/watch?v=wl9ql9K5tj8";"il y a 5 ans";
"La façon sauvage de manger des frites";"https://www.youtube.com/watch?v=awQKzcQdvig";"il y a 5 ans";
"La formation Champignons - Cueillir et Cuisiner : Inscriptions ouvertes !";"https://www.youtube.com/watch?v=b_Cuu_wHF0o";"il y a 1 an";
"La formation du Cueilleur est à -50% exceptionnellement pour la fête de la nature pendant 6 jours.";"https://www.youtube.com/shorts/7rhYvppgmcI";"il y a 3 mois";
"La formation du Cueilleur expliquée par nos apprenants 😉 Ça vous dit ?";"https://www.youtube.com/shorts/Amb_9NYYKuI";"il y a 5 mois";
"La grande ciguë et la carotte sauvage";"https://www.youtube.com/watch?v=RGun4uulAyc";"il y a 3 ans";
"La grande ciguë mortelle en plein parc Parisien";"https://www.youtube.com/shorts/TNmN65iRxfk";"il y a 5 jours";
"La grande ciguë qui tue en plein parc parisien !";"https://www.youtube.com/shorts/m3VNe6tO3A8";"il y a 3 mois";
"La grande ciguë, elle tue !";"https://www.youtube.com/watch?v=6mxhajIvzBI";"il y a 3 ans";
"La grande et la petite oseille, un délice !";"https://www.youtube.com/watch?v=-bFIhPia5wU";"il y a 3 ans";
"La jusquiame, le datura et la morelle noire, les belles vénéneuses !";"https://www.youtube.com/watch?v=b59mrDu1S-c";"il y a 2 ans";
"La laitue vireuse remplace le cannabis et l'opium";"https://www.youtube.com/watch?v=wBchQSJ2JXg";"il y a 5 ans";
"La lampsane commune, super plante sauvage comestible";"https://www.youtube.com/watch?v=Df7s79__FAA";"il y a 2 ans";
"La langue de bœuf, un champignon qui se mange cru";"https://www.youtube.com/watch?v=KbkCex-bpxg";"il y a 2 ans";
"La loupe : essentielle amie du botaniste !";"https://www.youtube.com/watch?v=A8bWvcaOoSA";"il y a 2 ans";
"La massette est comestible";"https://www.youtube.com/watch?v=e1QJinzGtZs";"il y a 3 ans";
"La mauve, Malva, plante sauvage comestible et régénératrice de la peau";"https://www.youtube.com/watch?v=NnGIGefiizU";"il y a 5 ans";
"La meilleure salade sauvage";"https://www.youtube.com/watch?v=JuBP49o_iaE";"il y a 5 ans";
"La menthe aquatique sauvage : une odeur de bonbon";"https://www.youtube.com/watch?v=1cxIntwj7AA";"il y a 1 an";
"La mercuriale : plante toxique de la famille des Euphorbes";"https://www.youtube.com/watch?v=z8WLpvMVot8";"il y a 2 ans";
"La moutarde sauvage";"https://www.youtube.com/watch?v=KT6bDCEM-oM";"il y a 4 ans";
"La mâche sauvage ou doucette";"https://www.youtube.com/watch?v=G5yhn3cAEcI";"il y a 3 ans";
"La mâche sauvage ou doucette, en fleurs est délicieuse 😋";"https://www.youtube.com/shorts/leJ2sRnCzGE";"il y a 4 mois";
"La mâche sauvage, une douceur printanière !";"https://www.youtube.com/watch?v=OFmKDA2TEUM";"il y a 1 an";
"La mûre de la ronce bleue se mange aussi !";"https://www.youtube.com/watch?v=rIhNm_qYRIs";"il y a 2 ans";
"La pariétaire, que l'on trouve très souvent dans la pierre !";"https://www.youtube.com/shorts/LCsZsfPHtFg";"il y a 11 jours";
"La petite pimprenelle, goût de concombre, hémostatique, diarrhées";"https://www.youtube.com/watch?v=rSAyQ27eO1c";"il y a 3 ans";
"La plante cèpe ou épiaire des bois de la famille des Lamiaceae.";"https://www.youtube.com/shorts/oKj-1lWELsM";"il y a 3 mois";
"La porcelle, plante sauvage légume";"https://www.youtube.com/watch?v=q0pCYGgK9pc";"il y a 3 ans";
"La primevère, coucou aromatique et bronchites";"https://www.youtube.com/watch?v=Pgs-DscImgM";"il y a 2 ans";
"La prêle des champs, plante des articulations, arthrite";"https://www.youtube.com/watch?v=VEJvF5w7xB4";"il y a 5 ans";
"La pâquerette raffermit la poitrine (mais pas que) !";"https://www.youtube.com/watch?v=WNYYOH--lYY";"il y a 2 ans";
"La pâquerette, Bellis perennis, plante sauvage comestible et médicinale";"https://www.youtube.com/watch?v=FII5bfebpHw";"il y a 6 ans";
"La renouée du Japon, une plante envahissante mais délicieuse";"https://www.youtube.com/watch?v=4ewavHoNEj8";"il y a 3 ans";
"La stellaire et l'euphorbe des jardins : la confusion possible";"https://www.youtube.com/watch?v=YncstFwvBzU";"il y a 4 ans";
"La stellaire ou mouron des oiseaux est riche en minéraux";"https://www.youtube.com/watch?v=UfJ1QFKf28w";"il y a 3 ans";
"La tanaisie, une excellente plante aromatique !";"https://www.youtube.com/shorts/Yoo1YLaY0R4";"il y a 1 mois";
"La verge d'or pour les cystites et la prostate";"https://www.youtube.com/watch?v=LUxPTeyPNYM";"il y a 3 ans";
